plan_no	subject_plan	plan_description	section	note_title	note_subject	domain_context	status
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Laws and Codes	National Building Code — Civil Engineering Perspective	Civil Engineering Laws	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Laws and Codes	National Structural Code Overview	Civil Engineering Laws	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Laws and Codes	Occupational Safety and Health Requirements	Civil Engineering Laws	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Civil Engineering Laws and Codes	Environmental Laws Relevant to Civil Engineering	Civil Engineering Laws	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Construction Contracts	Fundamentals of Construction Contracts	Construction Contracts	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Construction Contracts	Types of Construction Contracts	Construction Contracts	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Construction Contracts	Contract Documents	Construction Contracts	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Construction Contracts	Plans and Specifications	Construction Contracts	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Construction Contracts	Contract Administration	Construction Contracts	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Construction Contracts	Variations and Change Orders	Construction Contracts	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Construction Contracts	Construction Claims	Construction Contracts	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Construction Contracts	Delays and Extensions of Time	Construction Contracts	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Construction Contracts	Dispute Resolution	Construction Contracts	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Procurement	Fundamentals of Public Procurement	Procurement	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Procurement	Government Procurement Law	Procurement	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Procurement	Bidding Procedures	Procurement	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Procurement	Bid Evaluation	Procurement	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Procurement	Procurement Ethics	Procurement	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Procurement	Project Delivery Methods	Procurement	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Engineering Codes and Standards	Purpose of Engineering Codes and Standards	Engineering Codes and Standards	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
10	⚖️ Engineering Laws and Professional Practice	Understand the laws, ethics, professional responsibilities, contracts, procurement processes, codes, and standards that govern the safe and responsible practice of civil engineering.	Engineering Codes and Standards	Design Codes	Engineering Codes and Standards	PROFESSIONAL_PRACTICE_AND_REGULATION	Unmapped
